id,name,brand,kind,status,physicalCount,functionSheetCount,functionTableCount,purposeRows,completeDeviceApproved,missing
waveshare-esp32-esp32-c5-mini-kit,ESP32-C5-MINI-KIT,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c5-pico,ESP32-C5-Pico,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c5-touch-lcd-1-69,ESP32-C5-Touch-LCD-1.69,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c5-touch-lcd-2-8,ESP32-C5-Touch-LCD-2.8,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c5-touch-lcd-3-5,ESP32-C5-Touch-LCD-3.5,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c5-wifi6-kit,ESP32-C5-WIFI6-KIT,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c5-zero,ESP32-C5-Zero,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-1-47inch-display-development-board,ESP32-C6 1.47inch Display Development Board,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-dev-kit-n8,ESP32-C6-DEV-KIT-N8,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-epaper-1-54,ESP32-C6-ePaper-1.54,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-geek,ESP32-C6-GEEK,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-lcd-0-85,ESP32-C6-LCD-0.85,Waveshare,board,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-lcd-1-28,ESP32-C6-LCD-1.28,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-lcd-1-3,ESP32-C6-LCD-1.3,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-lcd-1-47,ESP32-C6-LCD-1.47,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-lcd-1-69,ESP32-C6-LCD-1.69,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-lcd-1-9,ESP32-C6-LCD-1.9,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-lcd-2-73,ESP32-C6-LCD-2.73,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-pico,ESP32-C6-Pico,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-amoled-1-32,ESP32-C6-Touch-AMOLED-1.32,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-amoled-1-43,ESP32-C6-Touch-AMOLED-1.43,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-amoled-1-64,ESP32-C6-Touch-AMOLED-1.64,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-amoled-1-8,ESP32-C6-Touch-AMOLED-1.8,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-amoled-2-06,ESP32-C6-Touch-AMOLED-2.06,Waveshare,board,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-amoled-2-16,ESP32-C6-Touch-AMOLED-2.16,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-lcd-1-28,ESP32-C6-Touch-LCD-1.28,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-lcd-1-47,ESP32-C6-Touch-LCD-1.47,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-lcd-1-54,ESP32-C6-Touch-LCD-1.54,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-lcd-1-69,ESP32-C6-Touch-LCD-1.69,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-lcd-1-83,ESP32-C6-Touch-LCD-1.83,Waveshare,board,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-touch-lcd-2-8,ESP32-C6-Touch-LCD-2.8,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-zero,ESP32-C6-Zero,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-c6-zero-b,ESP32-C6-Zero-B,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-cam,ESP32-CAM,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-dev-kit-xx,ESP32-DEV-KIT-XX,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-h2-dev-kit-n4,ESP32-H2-DEV-KIT-N4,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-h2-zero,ESP32-H2-Zero,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-86-panel-eth-2ro,ESP32-P4-86-Panel-ETH-2RO,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-core-dev-kit,ESP32-P4-Core-DEV-KIT,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-eth,ESP32-P4-ETH,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-module,ESP32-P4-Module,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-module-dev-kit,ESP32-P4-Module-DEV-KIT,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-nano,ESP32-P4-NANO,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-nano-wifi6-db,ESP32-P4-NANO-WIFI6-DB,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-pico,ESP32-P4-Pico,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6,ESP32-P4-WIFI6,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-db,ESP32-P4-WIFI6-DB,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-dev-kit,ESP32-P4-WIFI6-DEV-KIT,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-poe-eth,ESP32-P4-WIFI6-POE-ETH,Waveshare,board,pinout-source,4,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-shared-7-8-10-1-reference,ESP32-P4-WIFI6-Touch-LCD (shared 7-8-10.1 reference),Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-3-4c,ESP32-P4-WIFI6-Touch-LCD-3.4C,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-3-5,ESP32-P4-WIFI6-Touch-LCD-3.5,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-4-3,ESP32-P4-WIFI6-Touch-LCD-4.3,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-4b,ESP32-P4-WIFI6-Touch-LCD-4B,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-4c,ESP32-P4-WIFI6-Touch-LCD-4C,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-5,ESP32-P4-WIFI6-Touch-LCD-5,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-7b,ESP32-P4-WIFI6-Touch-LCD-7B,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-x,ESP32-P4-WIFI6-Touch-LCD-X,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-p4-wifi6-touch-lcd-xc,ESP32-P4-WIFI6-Touch-LCD-XC,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s2-lcd-0-96,ESP32-S2-LCD-0.96,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s2-pico,ESP32-S2-Pico,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s2-pico-with-lcd,ESP32-S2-Pico with LCD,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s3-1-47inch-display-development-board,ESP32-S3 1.47inch Display Development Board,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s3-eth-development-board,ESP32-S3 ETH Development Board,Waveshare,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s3-a7670e-4g,ESP32-S3-A7670E-4G,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s3-amoled-1-91,ESP32-S3-AMOLED-1.91,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s3-audio-board,ESP32-S3-AUDIO-Board,Waveshare,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s3-cam-ovxxxx,ESP32-S3-CAM-OVxxxx,Waveshare,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
waveshare-esp32-esp32-s3-can-2ch,ESP32-S3-CAN-2CH,Waveshare,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
